"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.949,1.000,"TOTAL_DISTANCE_IN_ZONE",3.9,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,17.3,49.0,13.9,0.0,19.5,44.5,16.1,0.0,0.0,12.8,0.0,0.0,0.0,22.3,13.4,42.9,0.0,0.0,0.0,0.0,19.5,0.0,0.0
31.949,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
31.949,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.000,0.000,0.979,0.000,0.000,0.178,0.633,0.166,0.000,0.211,0.610,0.156,0.000,0.000,0.977,0.000,0.000,0.000,0.699,0.277,0.976,0.000,0.000,0.000,0.000,0.975,0.000,0.000
32.950,2.000,"TOTAL_DISTANCE_IN_ZONE",61.2,0.0,0.0,31.2,0.0,0.0,37.9,0.0,0.0,34.0,0.0,0.0,0.0,62.9,0.0,8.9,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,32.9,0.0,0.0
32.950,2.000,"TOTAL_ENTRIES_IN_ZONE",2,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
32.950,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.633,0.000,0.000,0.366,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.787,0.046,0.166,0.000,0.000,1.000,0.000,0.878,0.000,0.000,0.121,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
33.951,3.000,"TOTAL_DISTANCE_IN_ZONE",30.1,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,50.7,9.5,12.8,0.0,0.0,51.2,0.0,0.0,0.0,26.2,0.0,34.0,0.0,0.0,0.0,45.1,0.0,0.0,4.5,0.0,9.5,37.9,8.9
33.951,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
33.951,3.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.752,0.081,0.166,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.887,0.000,0.000,0.112,0.000,0.121,0.611,0.266
34.952,4.000,"TOTAL_DISTANCE_IN_ZONE",22.8,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,41.8,0.0,37.9,0.0,51.2,16.7,0.0,0.0,22.8,0.0,36.2,0.0,0.0,0.0,0.0,46.2,0.0,6.1,0.0,0.0,43.4,0.0
34.952,4.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
34.952,4.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.415,0.000,0.418,0.166,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.946,0.000,0.053,0.000,0.000,1.000,0.000
35.953,5.000,"TOTAL_DISTANCE_IN_ZONE",12.2,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,40.6,40.6,12.2,9.5,0.0,0.0,0.0,0.0,18.9,17.8,10.0,12.8,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,39.5,16.1,15.6
35.953,5.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
35.954,5.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.417,0.449,0.133,1.000,0.000,0.000,0.000,0.000,0.415,0.417,0.166,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.580,0.219,0.200
36.954,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,10.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,32.3,0.0,0.0,8.4,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,3.9,0.0,0.0
36.955,6.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36.955,6.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
37.955,7.000,"TOTAL_DISTANCE_IN_ZONE",12.8,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,43.4,23.9,6.1,3.9,0.0,0.0,0.0,0.0,22.3,0.0,0.0,36.7,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,18.9,0.0,0.0
37.956,7.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37.956,7.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.580,0.353,0.066,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
38.957,8.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,47.9,0.0,13.4,0.0,0.0,0.0,0.0,32.9,0.0,0.0,3.9,34.5,0.0,9.5,0.0,4.5,0.0,0.0,0.0,28.4,10.6,10.0
38.957,8.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1
38.957,8.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.114,0.585,0.000,0.300,0.000,1.000,0.000,0.000,0.000,0.649,0.184,0.166
39.958,9.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,50.1,18.4,10.6,37.3,9.5,0.0,13.4,0.0,13.4,0.0,0.0,0.0,49.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,0.0,39.0,0.0
