"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.903,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,22.2,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,50.6,0.0,0.0,0.0,0.0,15.6,14.5,14.5,0.0,0.0,12.2,4.4,7.8,0.0,0.0,13.9
31.903,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1
31.903,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.980,0.000,0.000,0.666,0.000,0.313,0.000,0.978,0.000,0.000,0.000,0.000,0.978,0.000,0.977,0.000,0.000,0.000,0.000,0.366,0.243,0.366,0.000,0.000,0.832,0.143,0.432,0.000,0.109,0.433
32.904,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,28.4,0.0,0.0,0.0,35.6,0.0,0.0,3.9,0.0,0.0,0.0,0.0,20.6,0.0,32.8,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,26.7,0.0,3.9,0.0,0.0,32.2,0.0
32.904,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
32.904,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,0.980,0.020,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.844,0.000,0.155,0.000,0.000,1.000,0.000
33.905,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,28.9,13.3,0.0,0.0,0.0,12.2,0.0,0.0,3.9,0.0,0.0,0.0,0.0,45.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,18.3,0.0,0.0,0.0,0.0,12.2,0.0
33.905,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33.905,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.781,0.218,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000
34.906,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,23.9,0.0,0.0,0.0,0.0,31.7,0.0,0.0,3.9,0.0,0.0,0.0,0.0,12.2,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0
