"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.951,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,3.9,0.0,0.0,0.0,0.0,33.4,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,8.3,0.0,16.1,0.0,0.0,0.0,24.5,0.0,0.0,12.2,0.0,0.0,0.0
31.951,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
31.951,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.980,0.000,0.000,0.000,0.000,0.979,0.000,0.978,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.810,0.000,0.166,0.000,0.976,0.000,0.000,0.000,0.975,0.000,0.000,0.975,0.000,0.000,0.000
32.952,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,8.3,0.0,0.0,0.0,0.0,16.7,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,5.6,0.0,29.5,0.0,0.0,0.0,17.2,0.0,0.0,13.3,0.0,0.0,0.0
32.952,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
32.952,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.088,0.812,0.100,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
33.953,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,9.5,0.0,0.0,0.0,0.0,12.2,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.0,0.0,10.0,0.0,5.6,0.0,0.0,8.3,0.0,0.0,0.0
33.953,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
33.953,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.479,0.121,0.000,0.399,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
34.954,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,18.3,0.0,0.0,0.0,0.0,3.9,0.0,7.8,0.0,0.0,0.0,0.0,8.9,0.0,0.0,10.6,0.0,3.9,8.9,26.1,0.0,0.0,0.0,0.0,23.4,0.0,0.0,16.1,0.0,0.0,0.0
