"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.871,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,26.2,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,15.6,0.0,0.0,40.6,0.0,0.0,0.0,0.0,50.1,0.0,0.0
31.871,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31.871,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.980,0.000,0.000,0.000,0.000,0.979,0.000,0.000,0.000,0.979,0.000,0.000,0.000,0.000,0.000,0.000,0.978,0.000,0.000,0.000,0.977,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.000
32.872,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,7.8,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,20.6,18.9,9.5,0.0,8.9,0.0,0.0,3.9,0.0,34.5,12.8,0.0,13.9,0.0,0.0
32.872,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
32.872,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.312,0.166,0.000,1.000,0.000,0.000,0.221,0.000,0.511,0.266,0.000,1.000,0.000,0.000
33.873,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,43.4,0.0,0.0,0.0,0.0,4.5,0.0,3.9,0.0,3.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,7.8,0.0,0.0,0.0,0.0,43.4,0.0,0.0,16.7,0.0,0.0
33.873,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
33.873,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.148,0.000,0.185,0.666,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
34.874,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,4.5,12.8,0.0,0.0,7.8,3.9,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,8.9,0.0,0.0,0.0,5.6,8.4,19.5,15.0,32.9,0.0,10.0
34.874,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1
34.874,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.016,0.083,0.899,0.000,0.000,0.683,0.316,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.147,0.285,0.566,0.280,0.556,0.000,0.163
35.875,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,27.3,0.0,0.0,0.0,8.9,7.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,8.4,0.0,0.0,0.0,40.1,0.0,0.0,24.5,0.0,0.0,0.0
35.875,5.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
35.875,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,0.284,0.715,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
36.876,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,12.2,0.0,0.0,0.0,27.3,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,9.5,13.4,0.0,4.5,0.0,0.0,0.0,31.2,0.0,0.0,35.6,0.0,0.0,0.0
36.876,6.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
36.877,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.284,0.000,0.349,0.366,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
37.877,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,12.8,0.0,0.0,0.0,16.1,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,12.8,16.7,0.0,15.6
37.878,7.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
37.878,7.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.315,0.447,0.000,0.237
38.878,8.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,12.2,0.0,0.0,0.0,17.3,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,42.3,0.0,0.0,0.0,27.3,0.0,0.0
38.878,8.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
38.879,8.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
39.879,9.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,12.8,0.0,0.0,0.0,3.9,0.0,4.5,9.5,0.0,8.4,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,35.6,0.0,0.0,12.8,20.6,0.0,0.0,0.0,19.5,0.0,0.0
