"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
32.842,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.8,0.0,0.0,0.0,0.0,13.9,13.9,0.0,14.5,0.0,7.8,0.0,17.2,7.8,10.0,11.7,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0
32.842,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.842,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.980,0.000,0.000,0.000,0.000,0.446,0.533,0.000,0.412,0.000,0.566,0.000,0.278,0.533,0.166,0.977,0.000,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.976,0.000
33.843,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.2,0.0,0.0,0.0,0.0,26.7,0.0,0.0,21.7,0.0,0.0,0.0,28.9,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,8.3,0.0,0.0,0.0,15.6,0.0
33.843,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33.843,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000
34.844,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,15.6,0.0,0.0,0.0,0.0,3.9,0.0,0.0,3.9,0.0,0.0,0.0,20.6,0.0,0.0,17.8,0.0,20.0,10.6,0.0,0.0,7.8,0.0,0.0,0.0,7.8,0.0,0.0,0.0,4.4,0.0
34.844,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
34.844,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.253,0.000,0.447,0.299,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000
35.845,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.2,0.0,0.0,0.0,0.0,23.4,0.0,0.0,3.9,0.0,0.0,0.0,30.0,8.9,9.5,0.0,0.0,26.7,0.0,0.0,0.0,8.3,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0
