"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
32.876,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,20.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,18.3,15.0,10.6,0.0,29.5,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,8.3,0.0,0.0,0.0,3.9,0.0
32.876,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.877,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.979,0.000,0.000,0.000,0.000,0.979,0.000,0.000,0.478,0.233,0.266,0.000,0.977,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.976,0.000
33.877,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,3.9,0.0,0.0,0.0,0.0,17.2,0.0,0.0,25.0,0.0,0.0,0.0,28.9,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.0,44.5,3.9,0.0,0.0,28.4,0.0
33.877,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
33.878,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.855,0.144,0.000,0.000,1.000,0.000
34.878,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,4.4,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,40.6,0.0,0.0,40.0,0.0,5.0,0.0,0.0,17.2,4.4
34.878,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
34.879,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.945,0.000,0.054,0.000,0.000,0.821,0.178
35.879,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,11.7,0.0,0.0,0.0,10.0,15.6,15.6,0.0,8.3,0.0,0.0,0.0,12.2,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,21.7,0.0,0.0,13.9,0.0,0.0,13.9,0.0,0.0,8.9
35.879,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
35.879,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.182,0.484,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.346,0.000,0.000,0.653
36.880,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,16.1,0.0,0.0,0.0,34.5,0.0,0.0,0.0,8.3,0.0,0.0,0.0,26.1,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,43.4,0.0,0.0,4.4,0.0,0.0,28.9,0.0,0.0,0.0
36.880,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
