"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.929,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.2,0.0,0.0,0.0,45.1,25.1,6.7,0.0,0.0,0.0,0.0,0.0,17.8,13.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,16.1,0.0,0.0,0.0,44.5,0.0,0.0
31.929,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
31.929,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.981,0.000,0.000,0.000,0.547,0.333,0.099,0.979,0.000,0.000,0.000,0.000,0.333,0.346,0.299,0.000,0.978,0.000,0.000,0.000,0.000,0.978,0.000,0.000,0.977,0.000,0.000,0.000,0.932,0.000,0.044
32.930,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,21.7,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,17.3,0.0,0.0,12.2,0.0,0.0,8.9
32.931,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
32.931,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.578,0.000,0.000,0.421
33.931,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,16.7,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,4.5,0.0,0.0,7.8,0.0,0.0,0.0
33.932,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
33.932,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
34.933,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,7.8,0.0,12.8,0.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,4.5,0.0,0.0,26.7,0.0,0.0,0.0
34.933,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
34.933,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.182,0.000,0.817,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
35.934,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,16.1,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,23.9,0.0,0.0,7.8,0.0,0.0,0.0
35.934,5.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35.934,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.849,0.150,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.982,0.017,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
36.935,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,22.3,0.0,0.0,21.7,0.0,13.4,0.0,0.0,0.0,0.0,0.0,35.6,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,0.0,12.8,0.0,0.0,30.1,0.0,0.0,0.0
36.935,6.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
36.935,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.289,0.000,0.710,1.000,0.000,0.000,0.000,0.000,0.752,0.000,0.247,0.000,1.000,0.000,0.000,0.000,0.000,0.815,0.184,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
37.936,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,8.9,0.0,0.0,0.0,3.9,12.8,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,16.7,0.0,16.1,0.0,0.0,12.8,0.0,0.0,0.0
37.936,7.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,2
37.936,7.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,0.300,0.700,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.085,0.000,0.000,0.914,0.000,1.000,0.000,0.000,0.948,0.000,0.000,0.051
38.937,8.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,21.7,0.0,0.0,0.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,66.3,8.9
38.937,8.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
38.937,8.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.022,0.833,0.144,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.752,0.247
39.938,9.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,17.8,5.0,0.0,70.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,12.2,0.0,0.0,36.7,0.0,11.7,9.5
39.938,9.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1
39.938,9.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.742,0.257,0.000,0.010,0.990,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.520,0.000,0.146,0.332
