"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
32.891,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,37.8,0.0,0.0,0.0,17.8,0.0,3.9,30.6,0.0,0.0,0.0,0.0,16.7,0.0,4.4,0.0,0.0,7.8,0.0,0.0,8.3,0.0,0.0,0.0,47.3,0.0,5.0,9.5,0.0,6.7,4.4
32.891,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
32.891,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.991,0.000,0.000,0.000,0.691,0.000,0.300,0.990,0.000,0.000,0.000,0.000,0.899,0.000,0.090,0.000,0.000,0.989,0.000,0.000,0.988,0.000,0.000,0.000,0.899,0.000,0.088,0.388,0.000,0.266,0.333
33.892,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,7.8,0.0,0.0,0.0,25.6,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.7,5.0,0.0,0.0,4.4,0.0,0.0,36.1,0.0,0.0,37.2,0.0,0.0,9.5,32.8,0.0,0.0,0.0
33.892,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
33.892,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.924,0.075,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.856,0.000,0.000,0.143,1.000,0.000,0.000,0.000
34.893,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,40.0,0.0,0.0,0.0,18.3,0.0,8.3,22.2,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,8.3,4.4,0.0,0.0,0.0,14.5,0.0,0.0,0.0
34.893,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
34.893,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.540,0.000,0.459,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.657,0.042,0.000,0.300,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
35.894,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,5.0,34.5,5.6,0.0,0.0,23.9,4.4,12.8,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,41.1,0.0,0.0,4.4,32.8,0.0,0.0,8.9
35.894,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
35.894,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.038,0.794,0.166,0.000,0.000,0.894,0.105,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.908,0.000,0.000,0.092,0.642,0.000,0.000,0.358
36.902,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,9.5,0.0,0.0,0.0,17.2,0.0,26.7,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,3.9,0.0,41.7,0.0,0.0,13.9,0.0,0.0,15.0,16.1,0.0,0.0,37.8,0.0
36.903,5.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1
36.903,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.008,0.000,0.000,0.000,1.008,0.000,1.008,0.000,0.000,0.000,0.000,0.000,1.008,0.000,0.000,0.000,1.008,0.000,0.639,0.000,0.000,0.368,0.000,0.000,0.434,0.573,0.000,0.000,0.933,0.074
37.904,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,22.8,0.0,0.0,0.0,8.3,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,5.0,0.0,0.0,32.2,0.0,0.0,0.0,13.3,0.0
37.904,6.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
37.904,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.936,0.064,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000
38.905,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,8.3,0.0,0.0,0.0,36.7,0.0,0.0,0.0,12.8,0.0
38.905,7.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38.905,7.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.860,0.139,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000
39.906,8.000,"TOTAL_DISTANCE_IN_ZONE",0.0,26.1,0.0,9.5,0.0,0.0,25.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,4.4,0.0,0.0,0.0,32.8,0.0,0.0,17.8,9.5,9.5,0.0,0.0,38.9,0.0
39.906,8.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1
39.906,8.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.574,0.000,0.426,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.637,0.128,0.233,0.000,0.000,0.896,0.103
40.907,9.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,0.0,0.0,0.0,22.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,17.2,0.0,0.0,30.0,0.0,0.0,16.7,0.0,0.0,12.2
40.907,9.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
40.907,9.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.471,0.000,0.000,0.528
41.908,10.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.2,0.0,0.0,0.0,12.2,0.0,13.9,21.7,0.0,4.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,8.3,0.0,0.0,30.0,0.0,0.0,0.0
41.908,10.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
41.908,10.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.475,0.124,0.399,0.858,0.000,0.041,0.100,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
42.909,11.000,"TOTAL_DISTANCE_IN_ZONE",0.0,34.5,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,8.3,4.4,0.0,0.0,3.9,0.0,0.0,0.0,33.9,0.0,0.0,18.3,0.0,0.0,38.4,0.0,0.0,14.5
42.909,11.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
42.909,11.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.989,0.000,0.010,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.791,0.209,0.000,0.000,1.000,0.000,0.000,0.000,0.992,0.007,0.000,1.000,0.000,0.000,0.726,0.000,0.000,0.273
43.910,12.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,37.2,4.4,0.0,12.8,0.0,0.0,0.0,0.0,28.4,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.7,0.0,16.7,0.0,0.0,0.0,41.1,0.0,3.9
43.910,12.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
43.910,12.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.944,0.055,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.976,0.000,0.000,0.023,0.000,0.000,1.000,0.000,0.542,0.000,0.000,0.458,0.000,1.000,0.000,0.000,0.000,0.907,0.000,0.092
44.911,13.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,7.8,0.0,0.0,26.7,0.0,0.0,0.0,0.0,23.9,15.6,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,12.8,0.0,0.0
44.911,13.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
44.911,13.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.521,0.478,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
45.911,14.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,42.8,0.0,0.0,13.9,0.0,3.9,0.0,0.0,32.2,6.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,35.0,0.0,0.0
45.912,14.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
45.912,14.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.820,0.000,0.179,0.000,0.000,0.945,0.054,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
46.912,15.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,9.5,16.1,0.0,0.0,8.3,0.0,0.0,8.3,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,17.8,0.0,3.9,0.0,8.9,17.8,13.3
46.913,15.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
46.913,15.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.514,0.052,0.433,0.647,0.000,0.000,0.352,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.755,0.000,0.244,0.000,0.255,0.377,0.366
47.913,16.000,"TOTAL_DISTANCE_IN_ZONE",0.0,30.6,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,15.6,9.5,13.3,0.0,0.0,16.7,0.0,0.0,30.6,0.0
47.914,16.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
47.914,16.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.387,0.000,0.313,0.299,0.545,0.000,0.000,0.454,0.000,0.000,1.000,0.000
