"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.978,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,0.0,0.0,0.0,0.0,34.5,4.5,0.0,0.0,0.0,39.0,0.0,10.6,4.5,0.0,0.0,28.4,0.0,16.1,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,25.1,0.0,0.0
31.978,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,1,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
31.978,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.979,0.000,0.000,0.033,0.000,0.099,0.845,0.978,0.000,0.000,0.000,0.878,0.000,0.066,0.033,0.000,0.000,0.977,0.000,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.976,0.000,0.000
32.979,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,21.2,0.0,0.0,0.0,0.0,13.4,4.5,3.9,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,29.0,0.0,27.3,0.0,0.0,12.8,0.0,32.3,13.9,9.5,0.0,36.2,0.0,0.0
32.979,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
32.979,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,0.947,0.053,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.588,0.000,0.078,0.333,0.000,0.489,0.244,0.266,0.000,1.000,0.000,0.000
33.980,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,21.7,0.0,0.0,0.0,0.0,21.2,0.0,6.7,22.8,0.0,5.0,7.8,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,26.7,0.0,0.0,35.6,0.0,0.0
33.980,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
33.980,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.152,0.781,0.000,0.066,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
34.981,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,26.2,0.0,0.0,0.0,0.0,12.8,0.0,0.0,41.2,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,4.5,0.0,0.0,0.0,8.9,0.0,0.0,64.6,0.0,0.0
34.981,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
34.981,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
35.981,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,8.4,0.0,8.4,0.0,0.0,29.5,0.0,0.0,22.8,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,8.4,0.0,0.0,0.0,21.2,0.0,43.4,22.8,0.0,6.1
35.982,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
35.982,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.349,0.000,0.650,0.000,0.000,1.000,0.000,0.000,0.783,0.000,0.216,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.847,0.119,0.000,0.033
36.982,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,16.1,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,8.9,0.0,0.0,0.0,30.1,0.0,36.7,0.0,0.0,0.0
36.983,6.000,"TOTAL_ENTRIES_IN_ZONE",0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
36.983,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.950,0.000,0.050,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
37.983,7.000,"TOTAL_DISTANCE_IN_ZONE",7.8,0.0,0.0,10.0,0.0,0.0,11.7,0.0,0.0,22.8,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,12.8,0.0,0.0,0.0,13.9,0.0,29.0,0.0,0.0,0.0
37.984,7.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
37.984,7.000,"TOTAL_TIME_SPENT_IN_ZONE",0.719,0.000,0.000,0.280,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
38.985,8.000,"TOTAL_DISTANCE_IN_ZONE",21.2,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,31.2,0.0,0.0,13.9,0.0,0.0,0.0,20.0,0.0,8.9,10.0,0.0,0.0,4.5,0.0,19.5,0.0,27.3,14.5,8.4,0.0,0.0,0.0
38.985,8.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0
38.985,8.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.485,0.000,0.381,0.133,0.000,0.000,1.000,0.000,0.417,0.000,0.316,0.266,1.000,0.000,0.000,0.000
39.986,9.000,"TOTAL_DISTANCE_IN_ZONE",18.4,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,26.7,0.0,26.7,0.0,0.0,0.0,12.8,0.0,0.0,0.0
39.987,9.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39.987,9.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
40.988,10.000,"TOTAL_DISTANCE_IN_ZONE",8.4,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,4.5,24.5,8.9,11.7,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,22.8,12.8,21.7,0.0,0.0,0.0,43.4,0.0,0.0,0.0
40.988,10.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
40.988,10.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.177,0.589,0.233,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.445,0.554,1.000,0.000,0.000,0.000,0.979,0.000,0.000,0.020
41.989,11.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,4.5,25.6,7.8,13.4,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,24.5,0.0,5.0,43.4,6.1,0.0,8.4,12.2,0.0,0.0,15.6
41.989,11.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
41.989,11.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.090,0.376,0.533,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.889,0.000,0.110,0.644,0.088,0.000,0.266,0.454,0.000,0.000,0.545
42.991,12.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,45.1,0.0,0.0,8.9,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0
42.991,12.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42.991,12.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
